Master calendar,cardano,avalanche-2,axie-infinity,badger-dao,balancer,binancecoin,bancor,bitcoin,chiliz,compound-governance-token,curve-dao-token,convex-finance,derivadao,dogecoin,polkadot,dydx,enjincoin,ethereum,instadapp,liquity,terra-luna,decentraland,maker,nxm,republic-protocol,rari-governance-token,the-sandbox,havven,solana,sushi,truefi,uma,uniswap,ripple,yearn-finance
4/2/2014,,,,,,,,832.36,,,,,,0.00112303,,,,,,,,,,,,,,,,,,,,0.0214894,
5/2/2014,,,,,,,,830.92,,,,,,0.00131251,,,,,,,,,,,,,,,,,,,,0.0208163,
6/2/2014,,,,,,,,805.08,,,,,,0.00131023,,,,,,,,,,,,,,,,,,,,0.020027,
7/2/2014,,,,,,,,721.32,,,,,,0.00112279,,,,,,,,,,,,,,,,,,,,0.0183476,
8/2/2014,,,,,,,,701.61,,,,,,0.00113238,,,,,,,,,,,,,,,,,,,,0.0184492,
9/2/2014,,,,,,,,672.07,,,,,,0.00121532,,,,,,,,,,,,,,,,,,,,0.0173264,
10/2/2014,,,,,,,,689.65,,,,,,0.0011935,,,,,,,,,,,,,,,,,,,,0.0177394,
11/2/2014,,,,,,,,697.76,,,,,,0.00161707,,,,,,,,,,,,,,,,,,,,0.0182464,
12/2/2014,,,,,,,,655.26,,,,,,0.00188563,,,,,,,,,,,,,,,,,,,,0.0172474,
13/02/2014,,,,,,,,651.91,,,,,,0.00175899,,,,,,,,,,,,,,,,,,,,0.0167991,
14/02/2014,,,,,,,,623.57,,,,,,0.00161686,,,,,,,,,,,,,,,,,,,,0.0157666,
15/02/2014,,,,,,,,644.1,,,,,,0.00146291,,,,,,,,,,,,,,,,,,,,0.0159131,
16/02/2014,,,,,,,,613.85,,,,,,0.00142968,,,,,,,,,,,,,,,,,,,,0.0161888,
17/02/2014,,,,,,,,645.14,,,,,,0.00138101,,,,,,,,,,,,,,,,,,,,0.015269,
18/02/2014,,,,,,,,625.01,,,,,,0.00135626,,,,,,,,,,,,,,,,,,,,0.0153238,
19/02/2014,,,,,,,,620.99,,,,,,0.00137966,,,,,,,,,,,,,,,,,,,,0.0152173,
20/02/2014,,,,,,,,593.89,,,,,,0.00124931,,,,,,,,,,,,,,,,,,,,0.0153568,
21/02/2014,,,,,,,,582.75,,,,,,0.00119494,,,,,,,,,,,,,,,,,,,,0.0145808,
22/02/2014,,,,,,,,571.06,,,,,,0.00126595,,,,,,,,,,,,,,,,,,,,0.0147336,
23/02/2014,,,,,,,,622.97,,,,,,0.00120106,,,,,,,,,,,,,,,,,,,,0.0156294,
24/02/2014,,,,,,,,572.39,,,,,,0.00109749,,,,,,,,,,,,,,,,,,,,0.0149639,
25/02/2014,,,,,,,,489.31,,,,,,0.000961442,,,,,,,,,,,,,,,,,,,,0.0113426,
26/02/2014,,,,,,,,567.25,,,,,,0.00112214,,,,,,,,,,,,,,,,,,,,0.0137323,
27/02/2014,,,,,,,,586.28,,,,,,0.00116223,,,,,,,,,,,,,,,,,,,,0.0138436,
28/02/2014,,,,,,,,567.2,,,,,,0.00107782,,,,,,,,,,,,,,,,,,,,0.0141288,
1/3/2014,,,,,,,,560.11,,,,,,0.00106775,,,,,,,,,,,,,,,,,,,,0.0138003,
2/3/2014,,,,,,,,561.35,,,,,,0.00095904,,,,,,,,,,,,,,,,,,,,0.0136833,
3/3/2014,,,,,,,,585.79,,,,,,0.00106144,,,,,,,,,,,,,,,,,,,,0.0139152,
4/3/2014,,,,,,,,675,,,,,,0.00109541,,,,,,,,,,,,,,,,,,,,0.015657,
5/3/2014,,,,,,,,658.24,,,,,,0.00104566,,,,,,,,,,,,,,,,,,,,0.0158142,
6/3/2014,,,,,,,,654.55,,,,,,0.00107251,,,,,,,,,,,,,,,,,,,,0.0160143,
7/3/2014,,,,,,,,617.62,,,,,,0.00101126,,,,,,,,,,,,,,,,,,,,0.0152577,
8/3/2014,,,,,,,,610.37,,,,,,0.000936091,,,,,,,,,,,,,,,,,,,,0.0147279,
9/3/2014,,,,,,,,636.17,,,,,,0.000841285,,,,,,,,,,,,,,,,,,,,0.0145256,
10/3/2014,,,,,,,,621.17,,,,,,0.000874257,,,,,,,,,,,,,,,,,,,,0.0144892,
11/3/2014,,,,,,,,624.23,,,,,,0.000788657,,,,,,,,,,,,,,,,,,,,0.0147453,
12/3/2014,,,,,,,,638.07,,,,,,0.000753436,,,,,,,,,,,,,,,,,,,,0.0143696,
13/03/2014,,,,,,,,639.03,,,,,,0.000921094,,,,,,,,,,,,,,,,,,,,0.0143613,
14/03/2014,,,,,,,,629.67,,,,,,0.000876001,,,,,,,,,,,,,,,,,,,,0.0142599,
15/03/2014,,,,,,,,638.07,,,,,,0.000868323,,,,,,,,,,,,,,,,,,,,0.0143668,
16/03/2014,,,,,,,,629.55,,,,,,0.000836688,,,,,,,,,,,,,,,,,,,,0.0143675,
17/03/2014,,,,,,,,623.705,,,,,,0.000804792,,,,,,,,,,,,,,,,,,,,0.0140547,
18/03/2014,,,,,,,,612.622,,,,,,0.000769584,,,,,,,,,,,,,,,,,,,,0.0136943,
19/03/2014,,,,,,,,610.636,,,,,,0.000788749,,,,,,,,,,,,,,,,,,,,0.014008,
20/03/2014,,,,,,,,592.07,,,,,,0.000764596,,,,,,,,,,,,,,,,,,,,0.0136985,
21/03/2014,,,,,,,,582.303,,,,,,0.00071964,,,,,,,,,,,,,,,,,,,,0.0133853,
22/03/2014,,,,,,,,561.22,,,,,,0.000692668,,,,,,,,,,,,,,,,,,,,0.0129715,
23/03/2014,,,,,,,,567.779,,,,,,0.000683207,,,,,,,,,,,,,,,,,,,,0.0127485,
24/03/2014,,,,,,,,571.418,,,,,,0.000699837,,,,,,,,,,,,,,,,,,,,0.0125302,
25/03/2014,,,,,,,,582.55,,,,,,0.000674813,,,,,,,,,,,,,,,,,,,,0.0127123,
26/03/2014,,,,,,,,584.442,,,,,,0.000645324,,,,,,,,,,,,,,,,,,,,0.0127315,
27/03/2014,,,,,,,,567.64,,,,,,0.000546422,,,,,,,,,,,,,,,,,,,,0.0110146,
28/03/2014,,,,,,,,503.661,,,,,,0.000529737,,,,,,,,,,,,,,,,,,,,0.010733,
29/03/2014,,,,,,,,502.302,,,,,,0.000615123,,,,,,,,,,,,,,,,,,,,0.0105044,
30/03/2014,,,,,,,,469.938,,,,,,0.000531038,,,,,,,,,,,,,,,,,,,,0.00997515,
31/03/2014,,,,,,,,457.399,,,,,,0.000502323,,,,,,,,,,,,,,,,,,,,0.00905744,
1/4/2014,,,,,,,,478.7163,,,,,,0.000536162,,,,,,,,,,,,,,,,,,,,0.008703062,
2/4/2014,,,,,,,,437.515,,,,,,0.000476891,,,,,,,,,,,,,,,,,,,,0.009721583,
3/4/2014,,,,,,,,447.0822,,,,,,0.000442611,,,,,,,,,,,,,,,,,,,,0.007761347,
4/4/2014,,,,,,,,448.8792,,,,,,0.000466834,,,,,,,,,,,,,,,,,,,,0.007743166,
5/4/2014,,,,,,,,464.8259,,,,,,0.000478771,,,,,,,,,,,,,,,,,,,,0.008315735,
6/4/2014,,,,,,,,460.7028,,,,,,0.00046531,,,,,,,,,,,,,,,,,,,,0.008034657,
7/4/2014,,,,,,,,457.792,,,,,,0.000459803,,,,,,,,,,,,,,,,,,,,0.00822231,
8/4/2014,,,,,,,,450.4638,,,,,,0.000454968,,,,,,,,,,,,,,,,,,,,0.008324571,
9/4/2014,,,,,,,,440.1983,,,,,,0.000435796,,,,,,,,,,,,,,,,,,,,0.007809118,
10/4/2014,,,,,,,,360.8407,,,,,,0.000324757,,,,,,,,,,,,,,,,,,,,0.005791493,
11/4/2014,,,,,,,,420.0563,,,,,,0.000428457,,,,,,,,,,,,,,,,,,,,0.00604461,
12/4/2014,,,,,,,,420.66,,,,,,0.000412247,,,,,,,,,,,,,,,,,,,,0.006057504,
13/04/2014,,,,,,,,414.9495,,,,,,0.000377604,,,,,,,,,,,,,,,,,,,,0.00624084,
14/04/2014,,,,,,,,457.6338,,,,,,0.000443905,,,,,,,,,,,,,,,,,,,,0.006553316,
15/04/2014,,,,,,,,520.1233,,,,,,0.000577337,,,,,,,,,,,,,,,,,,,,0.006933244,
16/04/2014,,,,,,,,529.1625,,,,,,0.000703786,,,,,,,,,,,,,,,,,,,,0.006699197,
17/04/2014,,,,,,,,494.4,,,,,,0.000622944,,,,,,,,,,,,,,,,,,,,0.006283824,
18/04/2014,,,,,,,,478.2312,,,,,,0.000588224,,,,,,,,,,,,,,,,,,,,0.006460904,
19/04/2014,,,,,,,,501.5515,,,,,,0.00063697,,,,,,,,,,,,,,,,,,,,0.006806054,
20/04/2014,,,,,,,,497.3177,,,,,,0.000621647,,,,,,,,,,,,,,,,,,,,0.006271176,
21/04/2014,,,,,,,,492.6733,,,,,,0.000605988,,,,,,,,,,,,,,,,,,,,0.006232317,
22/04/2014,,,,,,,,484.8533,,,,,,0.000572127,,,,,,,,,,,,,,,,,,,,0.006060666,
23/04/2014,,,,,,,,487.525,,,,,,0.000565529,,,,,,,,,,,,,,,,,,,,0.006094063,
24/04/2014,,,,,,,,494.2733,,,,,,0.000568414,,,,,,,,,,,,,,,,,,,,0.005975764,
25/04/2014,,,,,,,,458.8067,,,,,,0.000500099,,,,,,,,,,,,,,,,,,,,0.005542385,
26/04/2014,,,,,,,,453.8,,,,,,0.000471952,,,,,,,,,,,,,,,,,,,,0.005277694,
27/04/2014,,,,,,,,437.9216,,,,,,0.00044668,,,,,,,,,,,,,,,,,,,,0.004764587,
28/04/2014,,,,,,,,436.92,,,,,,0.000471874,,,,,,,,,,,,,,,,,,,,0.00508138,
29/04/2014,,,,,,,,443.27,,,,,,0.00049203,,,,,,,,,,,,,,,,,,,,0.005212855,
30/04/2014,,,,,,,,444.9968,,,,,,0.000502846,,,,,,,,,,,,,,,,,,,,0.005437861,
1/5/2014,,,,,,,,455.0913,,,,,,0.000509702,,,,,,,,,,,,,,,,,,,,0.005306365,
2/5/2014,,,,,,,,443.4734,,,,,,0.000483386,,,,,,,,,,,,,,,,,,,,0.005037858,
3/5/2014,,,,,,,,434.0333,,,,,,0.000455735,,,,,,,,,,,,,,,,,,,,0.005156316,
4/5/2014,,,,,,,,433.9432,,,,,,0.000472998,,,,,,,,,,,,,,,,,,,,0.004955631,
5/5/2014,,,,,,,,429.0761,,,,,,0.000454821,,,,,,,,,,,,,,,,,,,,0.005234728,
6/5/2014,,,,,,,,426.7634,,,,,,0.000448102,,,,,,,,,,,,,,,,,,,,0.006670312,
7/5/2014,,,,,,,,439.3,,,,,,0.000470051,,,,,,,,,,,,,,,,,,,,0.006607072,
8/5/2014,,,,,,,,437.3633,,,,,,0.000463605,,,,,,,,,,,,,,,,,,,,0.006687285,
9/5/2014,,,,,,,,447.4933,,,,,,0.000483293,,,,,,,,,,,,,,,,,,,,0.00604116,
10/5/2014,,,,,,,,452.505,,,,,,0.00048418,,,,,,,,,,,,,,,,,,,,0.005964016,
11/5/2014,,,,,,,,436.2833,,,,,,0.000453735,,,,,,,,,,,,,,,,,,,,0.005894187,
12/5/2014,,,,,,,,439.19,,,,,,0.000447974,,,,,,,,,,,,,,,,,,,,0.005942241,
13/05/2014,,,,,,,,437.305,,,,,,0.000450424,,,,,,,,,,,,,,,,,,,,0.006406518,
14/05/2014,,,,,,,,444.2467,,,,,,0.000453132,,,,,,,,,,,,,,,,,,,,0.007330071,
15/05/2014,,,,,,,,444.25,,,,,,0.00044425,,,,,,,,,,,,,,,,,,,,0.006956955,
16/05/2014,,,,,,,,445.165,,,,,,0.000445165,,,,,,,,,,,,,,,,,,,,0.00674425,
17/05/2014,,,,,,,,445.8533,,,,,,0.000445853,,,,,,,,,,,,,,,,,,,,0.006192902,
18/05/2014,,,,,,,,444.2133,,,,,,0.000439771,,,,,,,,,,,,,,,,,,,,0.005730352,
19/05/2014,,,,,,,,443.87,,,,,,0.00044387,,,,,,,,,,,,,,,,,,,,0.006120967,
20/05/2014,,,,,,,,483.4167,,,,,,0.000459246,,,,,,,,,,,,,,,,,,,,0.006487452,
21/05/2014,,,,,,,,488.7717,,,,,,0.000454558,,,,,,,,,,,,,,,,,,,,0.006696172,
22/05/2014,,,,,,,,522.6083,,,,,,0.000428539,,,,,,,,,,,,,,,,,,,,0.002686207,
23/05/2014,,,,,,,,524.475,,,,,,0.000414335,,,,,,,,,,,,,,,,,,,,0.003340906,
24/05/2014,,,,,,,,523.1083,,,,,,0.000428949,,,,,,,,,,,,,,,,,,,,0.003530981,
25/05/2014,,,,,,,,569.3767,,,,,,0.000415645,,,,,,,,,,,,,,,,,,,,0.003558604,
26/05/2014,,,,,,,,579.6217,,,,,,0.000394143,,,,,,,,,,,,,,,,,,,,0.004068944,
27/05/2014,,,,,,,,569.475,,,,,,0.000387243,,,,,,,,,,,,,,,,,,,,0.004521632,
28/05/2014,,,,,,,,571.5533,,,,,,0.000388656,,,,,,,,,,,,,,,,,,,,0.004538133,
29/05/2014,,,,,,,,565.26,,,,,,0.000390029,,,,,,,,,,,,,,,,,,,,0.004516427,
30/05/2014,,,,,,,,621.1467,,,,,,0.000347842,,,,,,,,,,,,,,,,,,,,0.00389459,
31/05/2014,,,,,,,,620.5,,,,,,0.00033507,,,,,,,,,,,,,,,,,,,,0.00414494,
1/6/2014,,,,,,,,640.1617,,,,,,0.000416105,,,,,,,,,,,,,,,,,,,,0.00447473,
2/6/2014,,,,,,,,656.41,,,,,,0.000393846,,,,,,,,,,,,,,,,,,,,0.003866255,
3/6/2014,,,,,,,,667.3683,,,,,,0.000387074,,,,,,,,,,,,,,,,,,,,0.004451347,
4/6/2014,,,,,,,,641.1833,,,,,,0.000365474,,,,,,,,,,,,,,,,,,,,0.004135632,
5/6/2014,,,,,,,,658.1,,,,,,0.000361955,,,,,,,,,,,,,,,,,,,,0.004218421,
6/6/2014,,,,,,,,648.63,,,,,,0.000363233,,,,,,,,,,,,,,,,,,,,0.003982588,
7/6/2014,,,,,,,,651.7083,,,,,,0.00035844,,,,,,,,,,,,,,,,,,,,0.003968904,
8/6/2014,,,,,,,,649.8983,,,,,,0.000363943,,,,,,,,,,,,,,,,,,,,0.004003374,
9/6/2014,,,,,,,,643.905,,,,,,0.000360587,,,,,,,,,,,,,,,,,,,,0.004455823,
10/6/2014,,,,,,,,649.0567,,,,,,0.000382943,,,,,,,,,,,,,,,,,,,,0.004783548,
11/6/2014,,,,,,,,630.0367,,,,,,0.000415824,,,,,,,,,,,,,,,,,,,,0.004498462,
12/6/2014,,,,,,,,567.175,,,,,,0.000362992,,,,,,,,,,,,,,,,,,,,0.00395321,
13/06/2014,,,,,,,,594.6833,,,,,,0.00037465,,,,,,,,,,,,,,,,,,,,0.003984378,
14/06/2014,,,,,,,,570.0033,,,,,,0.000359102,,,,,,,,,,,,,,,,,,,,0.004058423,
15/06/2014,,,,,,,,583.41,,,,,,0.000367548,,,,,,,,,,,,,,,,,,,,0.0040547,
16/06/2014,,,,,,,,592.52,,,,,,0.000349587,,,,,,,,,,,,,,,,,,,,0.004230593,
17/06/2014,,,,,,,,607.1583,,,,,,0.000358223,,,,,,,,,,,,,,,,,,,,0.004268323,
18/06/2014,,,,,,,,604.19,,,,,,0.00035043,,,,,,,,,,,,,,,,,,,,0.004265581,
19/06/2014,,,,,,,,593.3883,,,,,,0.00035021,,,,,,,,,,,,,,,,,,,,0.004153718,
20/06/2014,,,,,,,,590.055,,,,,,0.000347275,,,,,,,,,,,,,,,,,,,,0.004189,
21/06/2014,,,,,,,,591.2567,,,,,,0.000339788,,,,,,,,,,,,,,,,,,,,0.004169,
22/06/2014,,,,,,,,595.0367,,,,,,0.000333036,,,,,,,,,,,,,,,,,,,,0.00417,
23/06/2014,,,,,,,,586.1483,,,,,,0.000326144,,,,,,,,,,,,,,,,,,,,0.004076,
24/06/2014,,,,,,,,582.415,,,,,,0.000307225,,,,,,,,,,,,,,,,,,,,0.00407,
25/06/2014,,,,,,,,561.4717,,,,,,0.000260088,,,,,,,,,,,,,,,,,,,,0.00394,
26/06/2014,,,,,,,,579.5867,,,,,,0.00029497,,,,,,,,,,,,,,,,,,,,0.004052,
27/06/2014,,,,,,,,598.2367,,,,,,0.000290246,,,,,,,,,,,,,,,,,,,,0.003993,
28/06/2014,,,,,,,,594.8717,,,,,,0.00027173,,,,,,,,,,,,,,,,,,,,0.003926,
29/06/2014,,,,,,,,598.4883,,,,,,0.000264511,,,,,,,,,,,,,,,,,,,,0.004028,
30/06/2014,,,,,,,,637.755,,,,,,0.000265775,,,,,,,,,,,,,,,,,,,,0.003779,
1/7/2014,,,,,,,,643.935,,,,,,0.000258585,,,,,,,,,,,,,,,,,,,,0.00366,
2/7/2014,,,,,,,,648.1075,,,,,,0.000221218,,,,,,,,,,,,,,,,,,,,0.003484,
3/7/2014,,,,,,,,640.2838,,,,,,0.000215467,,,,,,,,,,,,,,,,,,,,0.003357,
4/7/2014,,,,,,,,627.1288,,,,,,0.000231286,,,,,,,,,,,,,,,,,,,,0.003243,
5/7/2014,,,,,,,,627.5813,,,,,,0.00022097,,,,,,,,,,,,,,,,,,,,0.003129,
6/7/2014,,,,,,,,631.0025,,,,,,0.000232328,,,,,,,,,,,,,,,,,,,,0.002807,
7/7/2014,,,,,,,,619.495,,,,,,0.000223134,,,,,,,,,,,,,,,,,,,,0.003083,
8/7/2014,,,,,,,,620.0475,,,,,,0.000259771,,,,,,,,,,,,,,,,,,,,0.003398,
9/7/2014,,,,,,,,620.16,,,,,,0.000280426,,,,,,,,,,,,,,,,,,,,0.003419,
10/7/2014,,,,,,,,615.1275,,,,,,0.000266506,,,,,,,,,,,,,,,,,,,,0.003419,
11/7/2014,,,,,,,,630.835,,,,,,0.000269552,,,,,,,,,,,,,,,,,,,,0.003419,
12/7/2014,,,,,,,,633.6389952,,,,,,0.000271961,,,,,,,,,,,,,,,,,,,,0.003419,
13/07/2014,,,,,,,,627.4623228,,,,,,0.000266906,,,,,,,,,,,,,,,,,,,,0.003419,
14/07/2014,,,,,,,,618.2050265,,,,,,0.000254811,,,,,,,,,,,,,,,,,,,,0.003419,
15/07/2014,,,,,,,,618.9525,,,,,,0.000250034,,,,,,,,,,,,,,,,,,,,0.003419,
16/07/2014,,,,,,,,614.1475,,,,,,0.000233972,,,,,,,,,,,,,,,,,,,,0.003419,
17/07/2014,,,,,,,,622.895,,,,,,0.000257316,,,,,,,,,,,,,,,,,,,,0.003419,
18/07/2014,,,,,,,,627.0188,,,,,,0.000245011,,,,,,,,,,,,,,,,,,,,0.00636,
19/07/2014,,,,,,,,626.1763,,,,,,0.000238612,,,,,,,,,,,,,,,,,,,,0.005259,
20/07/2014,,,,,,,,620.5138,,,,,,0.000236362,,,,,,,,,,,,,,,,,,,,0.005376,
21/07/2014,,,,,,,,619.9088,,,,,,0.000231874,,,,,,,,,,,,,,,,,,,,0.005361,
22/07/2014,,,,,,,,619.0063,,,,,,0.000216525,,,,,,,,,,,,,,,,,,,,0.005623,
23/07/2014,,,,,,,,617.9425,,,,,,0.000222131,,,,,,,,,,,,,,,,,,,,0.006148,
24/07/2014,,,,,,,,599.8088,,,,,,0.000212213,,,,,,,,,,,,,,,,,,,,0.005926,
25/07/2014,,,,,,,,600.0963,,,,,,0.000211956,,,,,,,,,,,,,,,,,,,,0.006039,
26/07/2014,,,,,,,,593.775,,,,,,0.000203934,,,,,,,,,,,,,,,,,,,,0.006039,
27/07/2014,,,,,,,,590.3788,,,,,,0.00021726,,,,,,,,,,,,,,,,,,,,0.006024,
28/07/2014,,,,,,,,585.2788,,,,,,0.000203584,,,,,,,,,,,,,,,,,,,,0.006159,
29/07/2014,,,,,,,,581.7138,,,,,,0.000209352,,,,,,,,,,,,,,,,,,,,0.00607,
30/07/2014,,,,,,,,560.7913,,,,,,0.000195876,,,,,,,,,,,,,,,,,,,,0.005094,
31/07/2014,,,,,,,,583.1821057,,,,,,0.000206899,,,,,,,,,,,,,,,,,,,,0.005208,
1/8/2014,,,,,,,,593.8655274,,,,,,0.000209306,,,,,,,,,,,,,,,,,,,,0.005341,
2/8/2014,,,,,,,,588.2306992,,,,,,0.000206284,,,,,,,,,,,,,,,,,,,,0.005297,
3/8/2014,,,,,,,,585.5731941,,,,,,0.000200386,,,,,,,,,,,,,,,,,,,,0.005219,
4/8/2014,,,,,,,,586.3686859,,,,,,0.000200504,,,,,,,,,,,,,,,,,,,,0.004947,
5/8/2014,,,,,,,,582.4186268,,,,,,0.000186253,,,,,,,,,,,,,,,,,,,,0.005104,
6/8/2014,,,,,,,,583.325,,,,,,0.000179216,,,,,,,,,,,,,,,,,,,,0.005258,
7/8/2014,,,,,,,,587.203159,,,,,,0.0001785,,,,,,,,,,,,,,,,,,,,0.005343,
8/8/2014,,,,,,,,590.9072702,,,,,,0.000166853,,,,,,,,,,,,,,,,,,,,0.005461,
9/8/2014,,,,,,,,588.107856,,,,,,0.000166425,,,,,,,,,,,,,,,,,,,,0.005243,
10/8/2014,,,,,,,,588.5004826,,,,,,0.000149447,,,,,,,,,,,,,,,,,,,,0.004974,
11/8/2014,,,,,,,,573.4063,,,,,,0.000141628,,,,,,,,,,,,,,,,,,,,0.005219,
12/8/2014,,,,,,,,567.4023482,,,,,,0.000147543,,,,,,,,,,,,,,,,,,,,0.005045,
13/08/2014,,,,,,,,543.6675,,,,,,0.00014342,,,,,,,,,,,,,,,,,,,,0.004969,
14/08/2014,,,,,,,,503.7088,,,,,,0.000145295,,,,,,,,,,,,,,,,,,,,0.005231,
15/08/2014,,,,,,,,492.2844983,,,,,,0.000118508,,,,,,,,,,,,,,,,,,,,0.00542,
16/08/2014,,,,,,,,521.0463,,,,,,0.000134868,,,,,,,,,,,,,,,,,,,,0.00543,
17/08/2014,,,,,,,,494.7813,,,,,,0.000124635,,,,,,,,,,,,,,,,,,,,0.005166,
18/08/2014,,,,,,,,459.8863,,,,,,0.000106113,,,,,,,,,,,,,,,,,,,,0.004977,
19/08/2014,,,,,,,,484.155,,,,,,0.000115275,,,,,,,,,,,,,,,,,,,,0.005041,
20/08/2014,,,,,,,,514.1863,,,,,,0.00013028,,,,,,,,,,,,,,,,,,,,0.005271,
21/08/2014,,,,,,,,515.605,,,,,,0.000130158,,,,,,,,,,,,,,,,,,,,0.005125,
22/08/2014,,,,,,,,515.8263,,,,,,0.000124459,,,,,,,,,,,,,,,,,,,,0.005106,
23/08/2014,,,,,,,,496.5688,,,,,,0.000119025,,,,,,,,,,,,,,,,,,,,0.005013,
24/08/2014,,,,,,,,508.1138,,,,,,0.000122777,,,,,,,,,,,,,,,,,,,,0.005152,
25/08/2014,,,,,,,,500.3863,,,,,,0.000112082,,,,,,,,,,,,,,,,,,,,0.004952,
26/08/2014,,,,,,,,510.6388,,,,,,0.000149681,,,,,,,,,,,,,,,,,,,,0.004835,
27/08/2014,,,,,,,,510.4463,,,,,,0.000138059,,,,,,,,,,,,,,,,,,,,0.005008,
28/08/2014,,,,,,,,506.915,,,,,,0.000132495,,,,,,,,,,,,,,,,,,,,0.005053,
29/08/2014,,,,,,,,508.0963,,,,,,0.000128317,,,,,,,,,,,,,,,,,,,,0.005015,
30/08/2014,,,,,,,,501.53,,,,,,0.000133958,,,,,,,,,,,,,,,,,,,,0.004958,
31/08/2014,,,,,,,,480.0263,,,,,,0.000132746,,,,,,,,,,,,,,,,,,,,0.004896,
1/9/2014,,,,,,,,475.82,,,,,,0.00012974,,,,,,,,,,,,,,,,,,,,0.005024,
2/9/2014,,,,,,,,474.6938,,,,,,0.000129089,,,,,,,,,,,,,,,,,,,,0.004643,
3/9/2014,,,,,,,,474.7263,,,,,,0.000137291,,,,,,,,,,,,,,,,,,,,0.004777,
4/9/2014,,,,,,,,489.5475,,,,,,0.000158443,,,,,,,,,,,,,,,,,,,,0.004813,
5/9/2014,,,,,,,,480.2425,,,,,,0.00016527,,,,,,,,,,,,,,,,,,,,0.004873,
6/9/2014,,,,,,,,482.3588,,,,,,0.000207439,,,,,,,,,,,,,,,,,,,,0.004798,
7/9/2014,,,,,,,,480.6025,,,,,,0.000187254,,,,,,,,,,,,,,,,,,,,0.00471,
8/9/2014,,,,,,,,471.125,,,,,,0.000177252,,,,,,,,,,,,,,,,,,,,0.004706,
9/9/2014,,,,,,,,471.7538,,,,,,0.000194973,,,,,,,,,,,,,,,,,,,,0.004725,
10/9/2014,,,,,,,,477.1138,,,,,,0.000186768,,,,,,,,,,,,,,,,,,,,0.004747,
11/9/2014,,,,,,,,476.3775,,,,,,0.000207794,,,,,,,,,,,,,,,,,,,,0.004746,
12/9/2014,,,,,,,,473.6875,,,,,,0.000206986,,,,,,,,,,,,,,,,,,,,0.004696,
13/09/2014,,,,,,,,476.0013,,,,,,0.000261836,,,,,,,,,,,,,,,,,,,,0.004713,
14/09/2014,,,,,,,,474.795,,,,,,0.000333056,,,,,,,,,,,,,,,,,,,,0.005166,
15/09/2014,,,,,,,,473.0313,,,,,,0.000325673,,,,,,,,,,,,,,,,,,,,0.005053,
16/09/2014,,,,,,,,462.5925,,,,,,0.000285197,,,,,,,,,,,,,,,,,,,,0.005109,
17/09/2014,,,,,,,,454.6238,,,,,,0.000267652,,,,,,,,,,,,,,,,,,,,0.005449,
18/09/2014,,,,,,,,423.565,,,,,,0.000296157,,,,,,,,,,,,,,,,,,,,0.005167,
19/09/2014,,,,,,,,393.2625,,,,,,0.000275862,,,,,,,,,,,,,,,,,,,,0.004943,
20/09/2014,,,,,,,,408.5025,,,,,,0.000292522,,,,,,,,,,,,,,,,,,,,0.004787,
21/09/2014,,,,,,,,396.62,,,,,,0.000285491,,,,,,,,,,,,,,,,,,,,0.004564,
22/09/2014,,,,,,,,398.3113,,,,,,0.000294324,,,,,,,,,,,,,,,,,,,,0.004653,
23/09/2014,,,,,,,,433.7513,,,,,,0.000311892,,,,,,,,,,,,,,,,,,,,0.004595,
24/09/2014,,,,,,,,420.92,,,,,,0.000347973,,,,,,,,,,,,,,,,,,,,0.004629,
25/09/2014,,,,,,,,407.9775,,,,,,0.000370539,,,,,,,,,,,,,,,,,,,,0.004699,
26/09/2014,,,,,,,,402.88,,,,,,0.000447954,,,,,,,,,,,,,,,,,,,,0.004606,
27/09/2014,,,,,,,,398.0075,,,,,,0.000376304,,,,,,,,,,,,,,,,,,,,0.004716,
28/09/2014,,,,,,,,375.9888,,,,,,0.000392648,,,,,,,,,,,,,,,,,,,,0.005276,
29/09/2014,,,,,,,,373.0888,,,,,,0.000392815,,,,,,,,,,,,,,,,,,,,0.004702,
30/09/2014,,,,,,,,387.3513,,,,,,0.000399048,,,,,,,,,,,,,,,,,,,,0.004654,
1/10/2014,,,,,,,,380.895,,,,,,0.000365063,,,,,,,,,,,,,,,,,,,,0.00477,
2/10/2014,,,,,,,,371.8413,,,,,,0.00033068,,,,,,,,,,,,,,,,,,,,0.004876,
3/10/2014,,,,,,,,356.19,,,,,,0.000320702,,,,,,,,,,,,,,,,,,,,0.004986,
4/10/2014,,,,,,,,327.8813,,,,,,0.000293975,,,,,,,,,,,,,,,,,,,,0.004941,
5/10/2014,,,,,,,,325.11,,,,,,0.000274464,,,,,,,,,,,,,,,,,,,,0.004798,
6/10/2014,,,,,,,,328.73,,,,,,0.000293411,,,,,,,,,,,,,,,,,,,,0.004709,
7/10/2014,,,,,,,,331.7238,,,,,,0.000293397,,,,,,,,,,,,,,,,,,,,0.004772,
8/10/2014,,,,,,,,353.3901,,,,,,0.000289675,,,,,,,,,,,,,,,,,,,,0.004787,
9/10/2014,,,,,,,,358.395,,,,,,0.000290017,,,,,,,,,,,,,,,,,,,,0.004821,
10/10/2014,,,,,,,,357.555,,,,,,0.000268505,,,,,,,,,,,,,,,,,,,,0.004866,
11/10/2014,,,,,,,,359.515,,,,,,0.000278141,,,,,,,,,,,,,,,,,,,,0.004758,
