,Unnamed: 0,asset,strike_pct,duration,util,mood,train_start_date,train_end_date,date_start,date_end,strike,years,max_drawdown_percentiles,cagr_percentiles,sharpe_percentiles,asset_label,kelly_params,engine,0_percentile_max_drawdown,25_percentile_max_drawdown,50_percentile_max_drawdown,75_percentile_max_drawdown,100_percentile_max_drawdown,0_percentile_cagr,25_percentile_cagr,50_percentile_cagr,75_percentile_cagr,100_percentile_cagr
128,128,Crypto.com Coin,0.0,1,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.0,2.73972602739726,[0.15118543 0.33992605 0.4460136  0.55991261 0.84964456],[-0.47596232 -0.08863402  0.04557734  0.20861867  0.87812848],[-0.07016951 -0.00439377  0.01615751  0.04036513  0.13061951],Crypto.com Coin_S=0.0_D=1_M=Full History,[1.32391194e-03 3.40446251e-01 9.94857506e+01 1.76725620e-02],kelly,0.15118542826546227,0.3399260527339472,0.4460136049307153,0.5599126070766528,0.8496445553780314,-0.4759623235101925,-0.08863401981532368,0.045577336227616505,0.20861866971615023,0.8781284825487141
129,129,Crypto.com Coin,0.0,7,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.0,2.73972602739726,[0.13867617 0.28908247 0.36740048 0.4758951  0.84888154],[-0.47880124 -0.07233277  0.04807851  0.18240417  0.76853593],[-0.08135637 -0.00576563  0.01652045  0.04035551  0.15157353],Crypto.com Coin_S=0.0_D=7_M=Full History,[0.00598163 0.60805412 0.64971183 0.0484392 ],kelly,0.13867617324582468,0.2890824738717743,0.3674004769760735,0.47589509683866027,0.8488815377088502,-0.47880124172809535,-0.0723327724908395,0.04807850511619949,0.18240416566533113,0.7685359273387953
130,130,Crypto.com Coin,0.0,14,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.0,2.73972602739726,[0.11020404 0.27367881 0.35227923 0.46018358 0.80953773],[-0.37805837 -0.04146163  0.0763547   0.18254563  0.61139116],[-0.05723224  0.00048694  0.0222361   0.0421241   0.11524293],Crypto.com Coin_S=0.0_D=14_M=Full History,[0.01189969 0.7153076  0.70934961 0.06948613],kelly,0.11020404290350042,0.27367881493049895,0.352279233971054,0.46018357617816813,0.8095377260087716,-0.3780583659640776,-0.04146163136667813,0.07635470356216367,0.1825456326267862,0.6113911587870042
131,131,Crypto.com Coin,0.0,30,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.0,2.73972602739726,[0.08798224 0.24839973 0.33264706 0.45058013 0.82541755],[-0.4711528  -0.08080999  0.04041276  0.1423812   0.56063899],[-0.08103433 -0.0086535   0.01523255  0.03708533  0.14338819],Crypto.com Coin_S=0.0_D=30_M=Full History,[0.02098624 0.72810101 0.68132229 0.09269124],kelly,0.08798223940805322,0.24839973187571834,0.3326470612518143,0.4505801309614724,0.825417551012976,-0.4711527964898189,-0.08080998751375204,0.04041276152077067,0.14238119705671004,0.5606389937322018
132,132,Crypto.com Coin,10.0,1,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.1,2.73972602739726,[0.21102937 0.41505729 0.49804221 0.60291113 0.87507558],[-0.47263951 -0.04293114  0.12752629  0.33109949  1.0901134 ],[-0.05715884  0.00648119  0.0261126   0.04643909  0.10824978],Crypto.com Coin_S=10.0_D=1_M=Full History,[2.23104850e-03 2.29260895e-01 9.98494162e+01 9.05781753e-02],kelly,0.2110293740694623,0.4150572878583262,0.49804220895568163,0.6029111304522183,0.875075577318028,-0.47263951194366904,-0.04293114062810938,0.1275262870434416,0.3310994930118622,1.0901133964142162
133,133,Crypto.com Coin,10.0,7,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.1,2.73972602739726,[0.14860658 0.34700545 0.45105938 0.54093682 0.8678722 ],[-0.42826109 -0.08810238  0.05888757  0.23379791  0.84488651],[-0.06380897 -0.00345007  0.0180845   0.0413909   0.10941555],Crypto.com Coin_S=10.0_D=7_M=Full History,[0.0095827  0.52289337 0.71484448 0.09906088],kelly,0.14860658077932207,0.3470054519293762,0.45105938449131444,0.5409368235387927,0.8678721960971342,-0.4282610930900007,-0.08810238243222748,0.05888757101852726,0.23379791352014873,0.844886510899628
134,134,Crypto.com Coin,10.0,14,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.1,2.73972602739726,[0.14065056 0.32227819 0.40023511 0.50871014 0.81576996],[-0.38970407 -0.07945228  0.05114041  0.21034385  0.82881112],[-0.05851957 -0.00423135  0.01701971  0.0406474   0.11845864],Crypto.com Coin_S=10.0_D=14_M=Full History,[0.01637252 0.56148024 0.6336034  0.10961864],kelly,0.14065056121818345,0.32227819177654365,0.4002351107279497,0.5087101432441326,0.8157699564384813,-0.38970406644145517,-0.07945227915971884,0.05114040625579952,0.21034384957719232,0.8288111196515773
135,135,Crypto.com Coin,10.0,30,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.1,2.73972602739726,[0.07186635 0.25726224 0.36043591 0.4558319  0.79300189],[-0.42638545 -0.06174504  0.03551215  0.17523277  0.69053934],[-0.06602373 -0.00392464  0.01432981  0.03930093  0.13670729],Crypto.com Coin_S=10.0_D=30_M=Full History,[0.02554657 0.65814603 0.66053234 0.12531305],kelly,0.07186635002394941,0.25726224319176394,0.36043591218576126,0.4558318971329691,0.793001888017228,-0.42638545069404665,-0.0617450407145429,0.035512154190787126,0.1752327747851367,0.6905393395437291
136,136,Crypto.com Coin,20.0,1,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.2,2.73972602739726,[0.21175039 0.40864435 0.50527574 0.61242624 0.82305532],[-0.44865561 -0.07620786  0.10863958  0.35737316  1.74642316],[-0.05857649  0.00220553  0.02385424  0.04776859  0.1328534 ],Crypto.com Coin_S=20.0_D=1_M=Full History,[2.16616502e-03 1.65027590e-01 9.98211254e+01 1.64882249e-01],kelly,0.21175039145694766,0.40864435252226694,0.5052757413575815,0.6124262386120789,0.8230553186873381,-0.44865560618166456,-0.07620786434347096,0.10863957827978787,0.35737315726212804,1.7464231619691448
137,137,Crypto.com Coin,20.0,7,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.2,2.73972602739726,[0.21655241 0.3718687  0.46323421 0.56634669 0.86176308],[-0.44942439 -0.06155414  0.09692408  0.26853792  1.24030668],[-0.06427856  0.00235408  0.02272931  0.04195454  0.11510282],Crypto.com Coin_S=20.0_D=7_M=Full History,[0.01205331 0.34923472 0.64804018 0.16639603],kelly,0.21655240761899056,0.3718687046928224,0.4632342073883656,0.5663466883082837,0.8617630824000043,-0.4494243932364629,-0.061554138951631865,0.09692408463623603,0.26853791909962005,1.2403066768313624
138,138,Crypto.com Coin,20.0,14,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.2,2.73972602739726,[0.15247186 0.31776535 0.41351132 0.51642696 0.8712556 ],[-0.42728968 -0.07070099  0.07568739  0.23729568  1.13243842],[-0.06648932 -0.0005614   0.02037863  0.04226687  0.13032459],Crypto.com Coin_S=20.0_D=14_M=Full History,[0.01852286 0.4482536  0.6366032  0.1601232 ],kelly,0.1524718594859867,0.3177653531303597,0.413511324091392,0.5164269635798624,0.871255596421014,-0.42728968412906754,-0.07070098595987825,0.07568739113662037,0.23729567867588047,1.1324384184706062
139,139,Crypto.com Coin,20.0,30,0.5,Full History,2019-03-16,2021-10-31,2019-03-16,2021-10-31,1.2,2.73972602739726,[0.12454814 0.29229473 0.36919382 0.48437386 0.86054941],[-0.51224389 -0.08314888  0.02557307  0.15272945  0.51841158],[-0.08762571 -0.00797832  0.01247879  0.03465787  0.09612385],Crypto.com Coin_S=20.0_D=30_M=Full History,[0.02868137 0.53070512 0.58656076 0.16255465],kelly,0.12454813764277411,0.29229473223819225,0.3691938217081304,0.48437385742775124,0.8605494141183632,-0.5122438927861728,-0.08314888019693903,0.02557306899763956,0.1527294545830704,0.5184115849492885
140,140,Dogecoin,-20.0,1,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,0.8,2.73972602739726,[0.23874209 0.50249876 0.60877893 0.73951504 0.98808338],[-0.74645816 -0.02121463  0.25778536  0.58851639  2.03783379],[-0.05933394  0.01817619  0.04066117  0.06735793  0.24737662],Dogecoin_S=-20.0_D=1_M=Full History,[0.00370223 1.61212643 1.32828453 0.00584188],kelly,0.23874209242092517,0.5024987611623679,0.6087789346244685,0.7395150369520954,0.9880833800810892,-0.7464581625863705,-0.02121462590577536,0.2577853590271775,0.588516386885817,2.037833793210772
141,141,Dogecoin,-20.0,7,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,0.8,2.73972602739726,[0.1089586  0.445274   0.57209868 0.6919356  0.97050521],[-0.65438907 -0.06436756  0.22653261  0.51865529  1.72392527],[-0.05103897  0.01101072  0.03801821  0.06627657  0.27083107],Dogecoin_S=-20.0_D=7_M=Full History,[0.01989217 1.42217711 1.04801194 0.03767227],kelly,0.10895860458245182,0.44527400247378573,0.5720986758023141,0.6919356047485924,0.9705052076186519,-0.6543890719660266,-0.06436755825324147,0.22653261499296362,0.5186552941162399,1.7239252655418187
142,142,Dogecoin,-20.0,14,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,0.8,2.73972602739726,[0.14378372 0.48319938 0.58030465 0.70794148 0.98540029],[-0.73994822 -0.07142678  0.2241592   0.5242597   1.53320478],[-0.06126555  0.01079723  0.03723997  0.06374736  0.18252326],Dogecoin_S=-20.0_D=14_M=Full History,[0.04168338 1.31479481 0.88005649 0.07601692],kelly,0.14378372175443793,0.48319937818746517,0.5803046487545493,0.7079414840491935,0.9854002883746154,-0.7399482218458817,-0.0714267795688534,0.22415920360504604,0.5242597008844814,1.5332047835855032
143,143,Dogecoin,-20.0,30,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,0.8,2.73972602739726,[0.10335426 0.39292716 0.51242711 0.64445542 0.95763175],[-0.62994921 -0.06479394  0.14767186  0.3784732   1.26386084],[-0.06171896  0.00724149  0.02935807  0.05404903  0.14896957],Dogecoin_S=-20.0_D=30_M=Full History,[0.06646954 1.05844574 0.64288646 0.14182777],kelly,0.10335426010967284,0.3929271584052126,0.5124271114919196,0.6444554156930851,0.957631746275527,-0.6299492145785355,-0.0647939420357351,0.14767186269159616,0.3784731991627877,1.2638608446011488
144,144,Dogecoin,-10.0,1,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,0.9,2.73972602739726,[0.1640374  0.54563695 0.66563139 0.76542464 0.97301175],[-0.69161509  0.01313082  0.37856046  0.810756    2.81495861],[-0.04349877  0.0234446   0.04829274  0.07633992  0.28357024],Dogecoin_S=-10.0_D=1_M=Full History,[0.00467419 1.59619055 1.38959249 0.00876764],kelly,0.16403739898597042,0.545636945055135,0.6656313857834829,0.7654246435956839,0.9730117497408146,-0.6916150941595333,0.013130820286612388,0.37856046455251513,0.8107559997771603,2.814958611509609
145,145,Dogecoin,-10.0,7,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,0.9,2.73972602739726,[0.15432714 0.48141033 0.59977968 0.71942972 0.9462825 ],[-0.60543312  0.01670553  0.29326053  0.68869392  2.78050337],[-0.04030601  0.02015345  0.04164404  0.07139386  0.24327156],Dogecoin_S=-10.0_D=7_M=Full History,[0.0261985  1.27297908 0.95121821 0.06302841],kelly,0.15432713990184643,0.4814103339512404,0.5997796782039753,0.7194297235281766,0.9462825000698726,-0.605433124021542,0.016705525837814095,0.29326052821035453,0.6886939205754017,2.780503369877451
146,146,Dogecoin,-10.0,14,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,0.9,2.73972602739726,[0.11294978 0.49657233 0.5972541  0.70814109 0.94453202],[-0.60269703 -0.04970329  0.22629909  0.58819938  1.93396651],[-0.04299298  0.01378771  0.03605662  0.06343881  0.16887647],Dogecoin_S=-10.0_D=14_M=Full History,[0.0479954  1.12908013 0.77005862 0.11054145],kelly,0.11294978096264646,0.4965723256697713,0.5972540984300843,0.7081410933729917,0.9445320237016162,-0.6026970273586953,-0.04970329303950777,0.22629909399565196,0.5881993810532395,1.9339665109078918
147,147,Dogecoin,-10.0,30,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,0.9,2.73972602739726,[0.07051565 0.3653309  0.48649763 0.60984268 0.92593313],[-0.56055639 -0.06414926  0.12404751  0.39244467  1.2807942 ],[-0.05535233  0.00607757  0.02680161  0.05639537  0.15798052],Dogecoin_S=-10.0_D=30_M=Full History,[0.0615142  0.98255798 0.64161021 0.14585484],kelly,0.07051564525196777,0.365330900057188,0.48649762524555973,0.609842678517919,0.9259331310874529,-0.5605563892288783,-0.06414925507050057,0.12404750881934024,0.3924446669417683,1.2807941977078778
148,148,Dogecoin,0.0,1,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.0,2.73972602739726,[0.36704663 0.586889   0.69354444 0.79594389 0.97483012],[-0.58203996  0.04660837  0.46138732  0.99026005  5.32548071],[-0.02685056  0.02718619  0.05087515  0.07713565  0.22231465],Dogecoin_S=0.0_D=1_M=Full History,[0.00619768 1.45172934 1.39236729 0.02652789],kelly,0.3670466305558467,0.586888995260238,0.6935444394460841,0.7959438868687612,0.974830119112556,-0.5820399639790554,0.04660837379955679,0.4613873197485252,0.9902600492529221,5.325480707621292
149,149,Dogecoin,0.0,7,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.0,2.73972602739726,[0.31950273 0.50638269 0.63321648 0.75012009 0.97893804],[-0.66850865 -0.01420039  0.28929318  0.68807276  2.62501572],[-0.04374025  0.01945683  0.04062448  0.06562259  0.16158027],Dogecoin_S=0.0_D=7_M=Full History,[0.03024549 1.18344055 0.95003263 0.09321665],kelly,0.3195027258807943,0.5063826888020454,0.6332164841772083,0.7501200880314389,0.9789380391742404,-0.6685086478126224,-0.014200391222235348,0.28929317787016784,0.6880727566049003,2.6250157206717004
150,150,Dogecoin,0.0,14,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.0,2.73972602739726,[0.16039422 0.45627995 0.57967131 0.69176998 0.9836136 ],[-0.70058695 -0.03138241  0.22373339  0.59150539  2.25962898],[-0.05826382  0.01494357  0.03580049  0.06335427  0.18578838],Dogecoin_S=0.0_D=14_M=Full History,[0.04795493 1.06606472 0.77771949 0.13107148],kelly,0.16039422045032103,0.45627995489536477,0.5796713100248253,0.6917699811643224,0.9836136020941975,-0.7005869481283145,-0.031382409918765286,0.22373338709505308,0.5915053867640883,2.2596289757679164
151,151,Dogecoin,0.0,30,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.0,2.73972602739726,[0.08575953 0.39251554 0.5065799  0.63335775 0.90009791],[-0.53610286 -0.07225008  0.16819161  0.3914032   1.47645653],[-0.04560996  0.00702086  0.03089196  0.05192453  0.15371956],Dogecoin_S=0.0_D=30_M=Full History,[0.07299672 0.94341906 0.62064327 0.17709337],kelly,0.08575952500185305,0.3925155361558861,0.5065798991751816,0.6333577464104276,0.9000979127800155,-0.5361028623317344,-0.07225008206296504,0.1681916126719345,0.3914032048226647,1.4764565291304272
152,152,Dogecoin,10.0,1,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.1,2.73972602739726,[0.31780431 0.59141184 0.6947437  0.81292478 0.98598877],[-0.7394688   0.06848437  0.46013508  1.05802828  4.28192848],[-0.04935433  0.02822176  0.04914868  0.07578701  0.15834739],Dogecoin_S=10.0_D=1_M=Full History,[0.00667706 1.18775315 1.25696696 0.0976352 ],kelly,0.31780431031250944,0.5914118433848753,0.6947436994551689,0.8129247779055442,0.9859887709353917,-0.7394688011939345,0.06848436703799177,0.4601350842330689,1.0580282835144448,4.281928482121842
153,153,Dogecoin,10.0,7,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.1,2.73972602739726,[0.24649031 0.52993563 0.65782596 0.7645604  0.99253551],[-0.78235396  0.01819098  0.41161583  0.85963943  4.30264397],[-0.06425489  0.02246398  0.04718989  0.07097429  0.2006347 ],Dogecoin_S=10.0_D=7_M=Full History,[0.03621891 1.1515926  0.99082657 0.13683836],kelly,0.2464903085595469,0.5299356324358859,0.6578259588715933,0.7645604037179097,0.9925355072670938,-0.7823539637925788,0.01819098446911921,0.41161583345638764,0.8596394272333044,4.3026439654307955
154,154,Dogecoin,10.0,14,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.1,2.73972602739726,[0.20359922 0.4961844  0.58235495 0.70280019 0.97289693],[-0.7021678  -0.01808056  0.26339068  0.64915151  2.82289825],[-0.05933022  0.01723671  0.03817285  0.06248697  0.17980264],Dogecoin_S=10.0_D=14_M=Full History,[0.05481651 0.99959959 0.72377115 0.17017001],kelly,0.20359921780957232,0.49618439817923676,0.5823549483411374,0.702800188920811,0.9728969320142192,-0.7021678009986732,-0.018080561410302065,0.2633906839043505,0.6491515095110798,2.8228982498803887
155,155,Dogecoin,10.0,30,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.1,2.73972602739726,[0.11644254 0.42742862 0.53626026 0.65099884 0.94213846],[-0.58621039 -0.07964869  0.15252801  0.39937854  1.83576774],[-0.0585865   0.00590281  0.02906947  0.05073173  0.14985819],Dogecoin_S=10.0_D=30_M=Full History,[0.080854   0.8551496  0.55249157 0.20616734],kelly,0.11644253550765886,0.42742862415006977,0.5362602578728005,0.6509988386174881,0.9421384553593001,-0.5862103912056913,-0.07964868877671433,0.15252800732256466,0.39937854411122004,1.8357677371604901
156,156,Dogecoin,20.0,1,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.2,2.73972602739726,[0.30471391 0.59839423 0.71439834 0.81123461 0.98755   ],[-0.67160267 -0.0284393   0.42802286  0.97566377  5.48998087],[-0.03524178  0.02108522  0.04629154  0.07064795  0.16174832],Dogecoin_S=20.0_D=1_M=Full History,[0.00675392 0.97554333 1.16997471 0.16764902],kelly,0.30471391114728696,0.5983942270533875,0.7143983431256702,0.8112346086916472,0.987550004190856,-0.6716026699485425,-0.028439304733413523,0.4280228584869056,0.9756637733992235,5.4899808714172735
157,157,Dogecoin,20.0,7,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.2,2.73972602739726,[0.29331354 0.52385412 0.62761434 0.74725882 0.96113301],[-0.65022183 -0.03126466  0.34659638  0.80740107  3.31718845],[-0.04933589  0.01694352  0.04258276  0.06771593  0.16229304],Dogecoin_S=20.0_D=7_M=Full History,[0.03375044 0.92577589 0.939013   0.18196502],kelly,0.29331353729106413,0.5238541212703862,0.6276143352914235,0.7472588176529817,0.961133009204036,-0.6502218260646166,-0.03126465990724428,0.34659638152384853,0.8074010716546771,3.317188449036422
158,158,Dogecoin,20.0,14,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.2,2.73972602739726,[0.17286239 0.48014799 0.59493174 0.72677331 0.97066457],[-0.71104479 -0.08777389  0.25154076  0.61162143  2.38181189],[-0.06601976  0.01001371  0.03672529  0.06073752  0.14794623],Dogecoin_S=20.0_D=14_M=Full History,[0.05322943 0.86018602 0.74480303 0.19485536],kelly,0.17286239080576057,0.48014799380590145,0.5949317374972247,0.7267733148995454,0.9706645661297781,-0.7110447892186487,-0.0877738882486171,0.251540764535388,0.6116214327373914,2.3818118887973676
159,159,Dogecoin,20.0,30,0.5,Full History,2017-01-02,2021-10-31,2017-01-02,2021-10-31,1.2,2.73972602739726,[0.10478581 0.39645426 0.50405476 0.64573681 0.90629181],[-0.55302285 -0.04301417  0.19997373  0.52312325  1.60543615],[-0.05233099  0.00994898  0.03354178  0.05928937  0.13408969],Dogecoin_S=20.0_D=30_M=Full History,[0.08200151 0.77600054 0.54262025 0.23529525],kelly,0.10478581159507758,0.39645425960610287,0.504054755016154,0.645736806138516,0.9062918053693353,-0.5530228463667997,-0.043014166961463346,0.19997373169616695,0.5231232486850612,1.6054361507017063
160,160,EOS,-20.0,1,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,0.8,2.73972602739726,[0.00847595 0.12846526 0.2167236  0.50816052 0.86460525],[-0.48840629 -0.00216245  0.18110172  0.32121574  0.44445967],[-0.03674281  0.01212906  0.06410594  0.16974528  2.64574683],EOS_S=-20.0_D=1_M=Full History,[1.75151312e-03 3.29026980e+00 5.27291425e+00 1.18959695e-03],kelly,0.0084759506831784,0.12846525539131598,0.2167235988084775,0.508160522802664,0.8646052452427686,-0.48840628910144923,-0.0021624500802676083,0.18110172308466232,0.32121573694545663,0.44445966928340686
161,161,EOS,-20.0,7,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,0.8,2.73972602739726,[0.03467334 0.14671074 0.2721484  0.51692684 0.90746402],[-0.48886766 -0.03998098  0.12233611  0.27412544  0.513     ],[-0.04279639  0.00524353  0.03646557  0.0991191   0.31467942],EOS_S=-20.0_D=7_M=Full History,[0.00874573 2.518646   2.57442771 0.01362032],kelly,0.034673337687834,0.1467107449280317,0.27214839966563775,0.5169268362970763,0.9074640240341263,-0.488867659948928,-0.03998098398582989,0.1223361092655999,0.2741254429777763,0.5129999975659802
162,162,EOS,-20.0,14,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,0.8,2.73972602739726,[0.05127273 0.18344243 0.30650961 0.52588659 0.91259576],[-0.53194272 -0.06096386  0.09891075  0.23766425  0.49945548],[-0.05270972  0.0017389   0.02766033  0.06973568  0.18855997],EOS_S=-20.0_D=14_M=Full History,[0.01559809 2.12667945 2.06900972 0.03224241],kelly,0.05127273410479569,0.18344243014422223,0.3065096148806944,0.5258865883955606,0.9125957590899335,-0.5319427162519348,-0.06096386036429452,0.09891075493555401,0.2376642537756231,0.49945548303822207
163,163,EOS,-20.0,30,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,0.8,2.73972602739726,[0.         0.20842673 0.33395688 0.49454064 0.87325006],[-0.48133651 -0.04754039  0.09674801  0.24719279  0.62155876],[-0.05357609  0.0011853   0.02702086  0.06621834  0.18125906],EOS_S=-20.0_D=30_M=Full History,[0.03084389 1.65994812 1.51433434 0.06788645],kelly,0.0,0.20842672995179123,0.3339568793309877,0.4945406350227599,0.87325005990459,-0.48133651370555475,-0.047540385256686746,0.09674800563217123,0.24719279220486523,0.6215587630634609
164,164,EOS,-10.0,1,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,0.9,2.73972602739726,[0.08047404 0.20521191 0.42557147 0.55564652 0.92294202],[-0.59628516 -0.04026938  0.17046438  0.3404273   0.7576345 ],[-0.04773768  0.00924583  0.04095808  0.08798731  0.28922857],EOS_S=-10.0_D=1_M=Full History,[2.06373936e-03 3.07615883e+00 5.35921147e+00 3.80159686e-03],kelly,0.08047404326815313,0.2052119062561164,0.4255714698888033,0.5556465221623403,0.9229420244702478,-0.5962851577094611,-0.04026937839893052,0.17046438081227244,0.3404273042684972,0.7576345010465817
165,165,EOS,-10.0,7,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,0.9,2.73972602739726,[0.05953038 0.47633039 0.52658145 0.67334757 0.97961315],[-0.66743051 -0.03700897  0.23788629  0.47594013  1.3470708 ],[-0.04691029  0.01326066  0.04219339  0.07392112  0.22042995],EOS_S=-10.0_D=7_M=Full History,[0.01810296 2.14781861 1.7735564  0.03614408],kelly,0.05953038006748764,0.47633039288886936,0.5265814470240713,0.6733475696805045,0.9796131541319614,-0.6674305122901211,-0.03700897415710375,0.2378862862122617,0.47594013132722585,1.3470708009739956
166,166,EOS,-10.0,14,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,0.9,2.73972602739726,[0.062007   0.24912446 0.45573808 0.56997922 0.93889968],[-0.56613618 -0.04363042  0.14591326  0.33363816  0.87997967],[-0.04809778  0.00537147  0.03298008  0.06737017  0.18765167],EOS_S=-10.0_D=14_M=Full History,[0.02197071 1.79678622 1.81999859 0.05876035],kelly,0.06200700167132039,0.2491244611033176,0.45573807634654867,0.5699792175602585,0.9388996789640613,-0.5661361828686193,-0.04363041914869187,0.14591326290678264,0.3336381554590776,0.8799796669813944
167,167,EOS,-10.0,30,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,0.9,2.73972602739726,[0.03401353 0.27835194 0.45501979 0.5792556  0.92568978],[-0.57707507 -0.06817697  0.12504263  0.31929031  0.96382892],[-0.05576951  0.00483077  0.02873243  0.05613002  0.16620734],EOS_S=-10.0_D=30_M=Full History,[0.04699919 1.49692847 1.10073692 0.10938079],kelly,0.03401352700141569,0.2783519409667407,0.4550197937173962,0.5792555975785344,0.9256897845030183,-0.5770750652311256,-0.06817697473988735,0.1250426298812145,0.31929030936670666,0.9638289227331365
168,168,EOS,0.0,1,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,1.0,2.73972602739726,[0.20142128 0.39072312 0.54209512 0.67048776 0.9492361 ],[-0.58818969 -0.02118028  0.22605527  0.51953     1.50432313],[-0.05534872  0.0124301   0.03762027  0.06725252  0.15911231],EOS_S=0.0_D=1_M=Full History,[3.24341041e-03 2.28737515e+00 5.00394798e+00 2.25453115e-02],kelly,0.20142127527769388,0.39072311534321275,0.5420951159295219,0.6704877557116663,0.9492360963249368,-0.5881896913180906,-0.021180280146102126,0.2260552746446961,0.5195300045217212,1.504323126398159
169,169,EOS,0.0,7,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,1.0,2.73972602739726,[0.16134683 0.41632831 0.53686333 0.6770615  0.99337457],[-0.83977025 -0.08171465  0.13589931  0.39042803  1.41402321],[-0.08074451  0.00592669  0.02915523  0.05672164  0.17945627],EOS_S=0.0_D=7_M=Full History,[0.01820014 1.76785829 1.99421239 0.06745036],kelly,0.16134682676505396,0.4163283135068324,0.536863331457942,0.6770614962246804,0.9933745692564899,-0.8397702506596052,-0.08171464856321031,0.1358993060510787,0.39042803040131585,1.4140232083756206
170,170,EOS,0.0,14,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,1.0,2.73972602739726,[0.11160562 0.31653386 0.47157108 0.58393679 0.93925303],[-0.60643873 -0.06403735  0.13077598  0.32014004  0.92523911],[-0.06534772  0.00438142  0.02876977  0.05454558  0.13552967],EOS_S=0.0_D=14_M=Full History,[0.02462238 1.46528123 1.77217414 0.09353095],kelly,0.11160561596445655,0.3165338629938778,0.47157108440674966,0.5839367862193612,0.9392530302434119,-0.606438733794715,-0.064037349179739,0.1307759750153833,0.32014004286678666,0.9252391084523206
171,171,EOS,0.0,30,0.5,Full History,2017-06-29,2021-10-31,2017-06-29,2021-10-31,1.0,2.73972602739726,[0.08591453 0.28200134 0.43313902 0.56933632 0.87461464],[-0.46015136 -0.06327458  0.11167809  0.32425945  0.94049254],[-0.04988611  0.00334915  0.02653239  0.05691341  0.13513782],EOS_S=0.0_D=30_M=Full History,[0.04720928 1.27947892 1.17214271 0.13403161],kelly,0.08591453199123356,0.2820013383293068,0.4331390221716732,0.569336321731048,0.8746146366267079,-0.4601513643587314,-0.06327457701972547,0.11167809393289141,0.32425944997247746,0.9404925433375095
